study_text_id,site_id,sample_years,longitude_dd,latitude_dd,
SC1_2018__Botha_ACI_1,6579,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6580,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6581,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6582,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6583,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6584,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6585,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6586,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6587,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6588,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6589,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6590,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6591,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6592,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6593,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6594,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6595,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6596,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6597,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6598,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6599,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6600,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6601,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6602,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6603,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6604,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6605,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6606,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6607,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6608,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6609,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6610,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6611,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6612,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6613,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6614,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6615,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6616,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6617,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6618,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6619,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6620,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6621,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6622,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6623,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6624,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6625,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6626,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6627,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6628,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6629,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6630,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6631,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6632,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6633,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6634,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6635,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6636,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6637,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6638,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6639,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6640,2013,26.933333,-26.466667,
SC1_2018__Botha_ACI_1,6641,2013,26.933333,-26.466667,
TB1_2008a_Woodcock_ACI_1,6642,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6643,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6644,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6645,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6646,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6647,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6648,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6649,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6650,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6651,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6652,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6653,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6654,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6655,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6656,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6657,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6658,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6659,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6660,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6661,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6662,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6663,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6664,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6665,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6666,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6667,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6668,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6669,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6670,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6671,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6672,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_1,6673,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6674,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6675,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6676,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6677,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6678,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6679,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6680,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6681,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6682,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6683,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6684,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6685,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6686,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6687,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6688,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6689,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6690,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6691,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6692,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6693,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6694,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6695,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6696,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6697,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6698,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6699,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6700,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6701,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6702,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6703,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6704,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008a_Woodcock_ACI_2,6705,"2001,2002,2003,2004",0.403611,50.932222,
TB1_2008b_Woodcock_ACI_1,6706,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6707,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6708,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6709,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6710,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6711,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6712,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6713,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6714,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6715,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6716,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6717,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6718,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6719,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6720,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6721,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6722,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6723,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6724,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6725,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6726,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6727,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6728,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6729,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6730,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6731,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6732,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6733,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6734,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6735,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6736,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6737,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6738,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6739,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6740,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6741,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6742,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6743,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6744,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6745,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6746,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6747,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6748,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6749,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2008b_Woodcock_ACI_1,6750,"2002,2003,2004,2006",-0.8275,54.149722,
TB1_2011a__Blake_ACI_1,6775,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6776,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6777,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6778,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6779,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6780,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6781,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6782,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6783,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6784,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6785,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6786,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_1,6787,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6788,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6789,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6790,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6791,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6792,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6793,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6794,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6795,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6796,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6797,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_1,6798,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6751,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6752,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6753,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6754,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6755,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6756,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6757,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6758,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6759,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6760,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6761,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6762,"2008,2009",-0.918889,51.394167,
TB1_2011a__Blake_ACI_2,6763,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6764,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6765,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6766,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6767,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6768,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6769,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6770,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6771,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6772,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6773,"2008,2009",-1.289167,51.358611,
TB1_2011a__Blake_ACI_2,6774,"2008,2009",-1.289167,51.358611,
TB1_2011b__Blake_ACI_1,6799,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6800,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6801,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6802,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6803,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6804,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6805,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6806,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6807,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6808,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6809,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6810,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6811,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6812,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6813,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6814,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6815,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6816,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6817,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6818,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6819,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6820,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6821,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6822,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6823,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6824,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6825,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_1,6826,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6827,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6828,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6829,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6830,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6831,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6832,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6833,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6834,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6835,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6836,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6837,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6838,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6839,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6840,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6841,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6842,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6843,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6844,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6845,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6846,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6847,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6848,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6849,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6850,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6851,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6852,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6853,"2003,2004,2005",-2.991389,50.979722,
TB1_2011b__Blake_ACI_2,6854,"2003,2004,2005",-2.991389,50.979722,
TB1_2013__Korpela_ACI_1,6855,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6856,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6857,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6858,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6859,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6860,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6861,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6862,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6863,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6864,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6865,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6866,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6867,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6868,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6869,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6870,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6871,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6872,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6873,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6874,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6875,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6876,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6877,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6878,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6879,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6880,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6881,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6882,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6883,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6884,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6885,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6886,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6887,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6888,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6889,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6890,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6891,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6892,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6893,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6894,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6895,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6896,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6897,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6898,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6899,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6900,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6901,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6902,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6903,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6904,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6905,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6906,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6907,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6908,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6909,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6910,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6911,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6912,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6913,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6914,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6915,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6916,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6917,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6918,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6919,"2008,2009,2010",,,
TB1_2013__Korpela_ACI_1,6920,"2008,2009,2010",,,
